tot_emd,to_ga_001,to_ga_002,ga_sd_001,ga_sd_002,ga_sd_003,ga_sd_004,ga_sd_005,ga_sd_006,ga_sd_999
33340350,1170,1.87,349,261,45,0,489,22,0
33340360,1359,2.23,394,395,93,0,441,31,0
33340370,474,1.91,158,107,8,0,181,16,0
33340380,1347,1.92,428,311,59,0,520,27,0
33340390,855,2,290,200,27,0,317,7,0
33340400,1510,2.05,468,395,73,0,545,18,0
33350110,11046,2.41,2094,4861,385,0,3347,235,0
33350111,932,2.2,267,276,60,0,296,23,0
33350120,9461,2.38,1538,4439,253,0,2991,118,0
33350121,226,2.14,67,76,11,0,69,0,0
33350320,1362,2.23,418,436,95,0,388,7,0
33350330,1540,2.43,446,459,78,0,517,32,0
33350340,970,2.08,292,231,36,0,387,16,0
33350350,2678,2.23,693,872,114,0,898,70,0
33350360,4686,2.19,833,1747,145,0,1749,177,0
33360110,4040,2.76,868,1394,187,0,1445,115,0
33360310,911,2.12,320,214,48,0,314,6,0
33360320,901,1.89,282,210,31,0,350,28,0
33360330,1125,1.9,352,257,45,0,436,29,0
33360340,1556,1.91,382,421,49,0,665,34,0
33360350,966,2.04,320,220,41,0,356,23,0
33360360,2578,1.84,790,513,57,0,1127,68,0
33360370,1523,2,467,375,71,0,563,43,0
33360380,1230,2.03,353,308,64,0,462,39,0
33360390,944,1.95,300,243,35,0,335,30,0
33360400,1239,2.02,424,315,51,0,422,9,0
33370110,6999,2.3,1681,2624,319,0,2162,159,0
33370120,8503,2.26,1672,3332,304,0,2939,203,0
33370310,1336,2.07,447,320,68,0,470,26,0
33370320,1365,2.21,428,333,60,0,499,35,0
33370330,5077,2.38,758,1844,113,0,2218,104,0
33370340,6477,2.22,1244,2459,229,0,2320,174,0
33370350,3075,2.07,661,910,143,0,1251,97,0
33370360,1927,2.25,533,556,80,0,699,39,0
33370370,4779,2.21,995,1455,196,0,1993,95,0
33380110,4368,2.27,1119,1631,172,0,1351,39,0
33380120,2354,2.17,650,790,106,0,767,15,0
33380310,851,2.06,255,184,24,0,367,16,0
33380320,1179,1.91,379,248,31,0,478,37,0
33380330,948,2,347,214,24,0,341,12,0
33380340,1371,2.26,447,320,48,0,516,31,0
33380350,902,1.91,316,198,37,0,329,15,0
33380360,746,1.89,230,157,18,0,320,14,0
33390140,12661,2.29,2208,5446,434,0,4254,180,0
33390141,1895,2.56,382,681,80,0,700,28,0
33390310,818,2.16,260,257,43,0,249,5,0
34011110,9732,2.4,1748,4418,302,0,2968,201,0
34011310,1928,2.14,444,577,105,0,751,34,0
34011320,1805,2.23,494,576,98,0,582,48,0
34011330,1978,2.05,535,585,62,0,726,60,0
34011340,1365,2.21,392,392,89,0,446,43,0
34011350,1176,1.99,262,293,62,0,533,10,0
34011360,3182,2.67,635,837,99,0,1508,81,0
34011370,931,2.2,280,273,39,0,317,18,0
34011510,2511,2.05,460,777,93,0,1068,108,0
34011520,1804,1.9,280,436,61,0,933,86,0
34011530,3682,2.35,727,1444,182,0,1247,49,0
34011540,4325,2.12,804,1565,194,0,1617,124,0
34011550,7900,2.11,1118,3092,213,0,3183,242,0
34011560,8535,2.73,1419,4871,441,0,1653,62,0
34011570,17913,2.44,2145,8891,505,0,5853,311,0
34011580,20199,2.67,3208,10916,751,0,4889,195,0
34011590,19157,2.29,2649,6190,462,0,9179,498,0
34012110,10319,2.48,2070,4173,576,0,3246,187,0
34012120,8722,2.44,1510,4040,325,0,2567,190,0
34012130,8056,2.31,1417,3343,291,0,2704,242,0
34012310,3786,2.26,883,1337,195,0,1170,193,0
34012510,7582,2.02,1171,2589,229,0,3218,333,0
34012520,14472,1.67,1500,3142,154,0,8698,897,0
34012530,5823,2.33,973,2617,201,0,1882,90,0
34012540,13966,2.71,2171,7871,453,0,3153,162,0
34012550,7540,2.43,1106,3835,232,0,2179,107,0
34012580,13491,2.86,1858,8515,465,0,2388,100,0
34012590,23380,2.68,3227,13859,519,0,5258,222,0
34012600,17568,2.2,2188,6569,417,0,7580,611,0
34012610,21555,2.38,2709,10305,424,0,7369,495,0
34020110,3331,2.14,1033,991,169,0,1067,48,0
34020310,1358,2.25,396,418,97,0,418,18,0
34020320,1321,2.24,403,328,57,0,499,28,0
34020330,2403,2.12,708,685,139,0,800,66,0
34020340,1737,2.35,460,532,83,0,605,36,0
34020360,1987,2.18,474,660,134,0,680,27,0
34020370,2009,2.41,584,563,123,0,696,23,0
34020380,2159,2.31,645,678,147,0,651,29,0
34020390,1285,2.09,389,338,89,0,440,22,0
34020400,1286,2.33,434,333,56,0,421,26,0
34020510,2186,2.39,432,756,90,0,858,37,0
34020550,2225,2.69,435,868,102,0,763,30,0
34020560,3574,2.13,742,1295,158,0,1311,41,0
34020570,9403,2.4,1483,3503,252,0,3941,126,0
34020580,3349,2.35,734,1327,176,0,1036,62,0
34020590,5203,2.57,914,2726,222,0,1273,25,0
34030110,2816,2.1,831,826,126,0,948,64,0
34030310,699,2.5,191,185,38,0,266,11,0
34030320,1948,2.43,579,641,140,0,541,17,0
34030330,2066,2.05,587,617,110,0,683,42,0
34030340,1536,2.13,460,453,84,0,506,20,0
34030350,1246,1.99,376,309,75,0,460,16,0
34030360,1732,2.1,524,497,100,0,575,25,0
34030370,2166,2.21,700,604,148,0,660,43,0
34030380,1178,1.95,387,302,48,0,424,5,0
34030390,860,1.93,250,237,20,0,326,12,0
34030400,1029,2.1,274,319,52,0,363,8,0
34030510,6125,2.37,1353,2662,228,0,1696,142,0
34030520,2926,2.31,657,1207,119,0,870,48,0
34030530,6848,2.37,1227,3159,236,0,2032,145,0
34030540,5478,2.31,1091,2436,180,0,1644,66,0
34030560,2757,2.2,787,898,135,0,849,82,0
34040110,2751,2.27,642,1052,150,0,828,51,0
34040120,12763,2.44,1907,6207,412,0,3977,163,0
34040121,15495,2.61,2231,7307,522,0,5029,245,0
34040310,1583,2.47,445,608,98,0,401,14,0
34040330,7175,3.83,805,3779,246,0,2154,131,0
34040340,7431,2.64,1314,3471,295,0,2098,165,0
34040350,8016,2.12,1210,2942,208,0,3291,295,0
34040351,1386,2,287,391,82,0,568,58,0
34040360,2308,2.32,671,697,154,0,718,58,0
34040370,2998,2.14,684,896,122,0,1167,117,0
34040380,1422,2.07,455,414,74,0,449,16,0
34040390,1948,2.22,571,596,101,0,640,29,0
34040400,9407,2.52,1647,3513,278,0,3633,265,0
34040510,3980,2.31,709,1588,129,0,1426,83,0
34040520,3023,2.22,573,1142,131,0,1085,82,0
34040530,13357,2.64,2053,7371,513,0,3124,162,0
34040540,6826,2.52,1191,3499,281,0,1660,144,0
34040550,10093,2.43,1538,4892,368,0,3045,152,0
34040560,11267,2.46,1776,5600,322,0,3246,193,0
34050110,5780,2.29,1278,2063,158,0,2049,170,0
34050310,2890,2.37,693,1214,142,0,771,46,0
34050320,2330,2.09,844,666,125,0,649,28,0
34050330,1485,1.94,558,378,64,0,461,7,0
34050340,3310,2.47,825,1268,163,0,945,74,0
34050350,4954,2.5,977,2520,124,0,1206,71,0
34050360,3824,2.37,1058,1454,175,0,1054,50,0
34050370,2289,2.08,748,618,96,0,777,28,0
34050380,4251,2.05,893,1022,160,0,2067,81,0
34050390,2667,2.23,813,977,114,0,724,17,0
34050510,7862,2.34,1483,3444,258,0,2468,152,0
34050520,7115,2.52,1566,3477,269,0,1635,95,0
34050530,3941,2.15,772,1457,114,0,1492,72,0
34050540,6473,2.35,1143,2916,154,0,2063,110,0
34050550,10379,2.57,1786,5627,299,0,2468,86,0
34050551,474,2.26,119,172,41,0,136,0,0
34060110,3743,2.26,963,1276,157,0,1240,64,0
34060120,5262,2.35,1248,1936,265,0,1694,77,0
34060121,399,2.04,116,99,22,0,151,10,0
34060310,1792,2.11,578,508,107,0,557,26,0
34060320,1801,2.19,569,547,124,0,519,26,0
34060330,1341,2.15,401,421,70,0,426,14,0
34060340,1506,2.47,413,413,71,0,567,27,0
34060350,1529,2.17,452,458,89,0,501,24,0
34060360,2521,2.38,750,742,120,0,845,41,0
34060370,1094,2.18,323,269,46,0,421,34,0
34060380,2584,2.28,722,801,164,0,840,41,0
34060390,1566,2.06,485,423,101,0,513,35,0
34060400,1780,2.96,431,492,100,0,695,52,0
34060410,979,2.17,276,304,64,0,318,0,0
34060510,14456,2.28,2410,6073,499,0,5187,183,0
34060520,6651,2.49,1360,3102,253,0,1796,71,0
34070310,2219,2.8,585,1200,111,0,287,17,0
34070330,6969,2.47,1440,3338,248,0,1779,74,0
34070340,2583,3.15,311,1894,66,0,252,10,0
34070510,3257,2.5,823,1530,127,0,727,33,0
34080110,3977,2.21,1050,1235,210,0,1387,60,0
34080120,12445,2.31,2378,5085,335,0,4240,302,0
34080310,2306,2.23,718,722,144,0,669,36,0
34080320,4590,1.85,985,1200,133,0,2123,122,0
34080330,1081,2,346,278,57,0,384,5,0
34080340,1620,2.63,482,472,89,0,543,19,0
34080350,1495,2.21,490,436,85,0,458,5,0
34080360,2156,2.24,649,718,126,0,621,19,0
34080370,2101,2.29,634,710,132,0,577,27,0
34080380,6275,2.52,1269,2806,263,0,1786,95,0
34080390,5225,2.17,917,1891,178,0,2037,162,0
34080510,10221,2.18,1562,4053,265,0,4005,255,0
34080520,7654,2.55,1383,3777,342,0,1970,104,0
34080530,6612,2.65,1098,3697,210,0,1448,73,0
34310110,9091,2.39,2031,3795,417,0,2658,106,0
34310310,1458,2.08,428,431,61,0,502,13,0
34310320,1315,1.99,388,331,67,0,490,36,0
34310330,1207,1.9,391,285,45,0,458,27,0
34310340,1155,2.05,328,310,67,0,427,18,0
34310350,1135,2.5,365,291,69,0,393,0,0
34310360,955,2.05,306,250,37,0,349,0,0
34310370,1537,1.94,407,369,55,0,657,36,0
34310380,1306,2.07,376,381,71,0,432,42,0
34310390,3291,2.37,664,811,141,0,1501,159,0
34330110,8411,2.32,2048,3212,401,0,2570,102,0
34330310,4558,2.5,1095,1838,214,0,1315,46,0
34330320,1657,2.09,510,476,91,0,556,6,0
34330330,1090,2.04,373,298,31,0,370,7,0
34330340,724,2,263,171,38,0,246,0,0
34330350,1071,2.09,338,292,60,0,366,10,0
34330360,1276,2.24,429,338,55,0,421,19,0
34330370,708,1.85,228,156,25,0,292,0,0
34330380,898,1.98,290,214,50,0,323,8,0
34330390,575,1.85,198,123,18,0,222,14,0
34330400,870,1.83,297,184,21,0,352,0,0
34330410,1344,2.05,420,325,68,0,503,18,0
34330420,1227,2.25,416,320,72,0,408,0,0
34330430,1398,2.05,469,373,71,0,454,18,0
34330440,1214,2.29,391,384,77,0,340,11,0
34330450,961,2.17,299,269,48,0,323,9,0
34340110,4679,2.2,1180,1615,198,0,1560,94,0
34340120,5316,2.45,1383,2164,233,0,1422,74,0
34340310,2182,2.17,663,630,96,0,737,32,0
34340320,1103,1.98,376,249,56,0,413,0,0
34340330,813,1.96,261,202,24,0,313,0,0
34340340,1210,2.03,370,310,51,0,459,10,0
34340350,707,1.95,245,158,34,0,258,10,0
34340360,620,1.87,211,130,22,0,248,7,0
34340370,625,1.85,223,127,23,0,244,5,0
34340380,1052,1.98,388,231,31,0,389,0,0
34340390,996,2.09,320,200,53,0,403,8,0
34340400,1401,2,444,380,51,0,492,24,0
34340410,1877,2.1,570,556,88,0,590,51,0
34350110,4077,2.47,965,1485,204,0,1295,99,0
34350310,1004,2.01,289,258,45,0,394,11,0
34350320,987,2.05,305,255,69,0,331,13,0
34350330,1491,2.19,396,452,81,0,510,49,0
34350340,666,2.1,214,173,46,0,218,10,0
34350350,870,2.07,282,236,49,0,282,18,0
34350360,1056,2.05,313,292,63,0,370,10,0
34350370,1225,2.06,387,303,67,0,428,29,0
34350380,1024,2,310,266,50,0,370,19,0
34350390,982,1.99,298,246,60,0,352,22,0
34360110,16703,2.38,3211,6465,619,0,5999,269,0
34360120,3900,2.06,1153,1131,169,0,1351,81,0
34360130,6989,2.55,1224,3724,207,0,1709,30,0
34360131,3362,2.48,634,1568,132,0,970,24,0
34360320,1602,2,473,419,92,0,580,27,0
34360330,1505,2.23,467,462,93,0,456,5,0
34360340,1401,1.94,465,339,59,0,502,32,0
34360350,1042,2.26,343,293,48,0,339,15,0
34360360,1001,2.05,357,245,32,0,348,5,0
34360370,1478,1.98,474,361,85,0,528,11,0
34360380,1603,2.08,540,386,80,0,569,10,0
34360390,1649,1.98,483,446,77,0,609,17,0
34370110,8049,2.42,1832,3488,344,0,2174,137,0
34370111,5520,2.4,1287,2280,262,0,1559,100,0
34370120,3930,2.22,1080,1293,196,0,1285,44,0
34370310,1103,2.01,355,323,41,0,358,16,0
34370320,1386,2.09,420,376,74,0,489,24,0
34370330,1473,2.03,460,391,79,0,525,0,0
34370340,800,2.08,259,213,34,0,274,8,0
34370350,1107,2.13,332,310,66,0,375,14,0
34370360,2868,2.17,802,851,121,0,993,74,0
34370370,1133,2.14,342,327,59,0,381,23,0
34370380,1987,2.14,660,527,138,0,627,17,0
34370390,1653,2.12,509,458,98,0,546,34,0
34370400,1924,2.09,592,575,103,0,612,32,0
34380110,4109,2.25,785,1596,141,0,1473,59,0
34380111,7904,2.3,1952,3126,357,0,2275,146,0
34380120,3767,2.06,1101,1008,185,0,1376,68,0
34380310,1080,2.01,374,283,32,0,362,13,0
34380320,1975,2.35,596,499,86,0,766,11,0
34380330,2487,1.91,851,609,94,0,875,40,0
34380340,2489,1.94,781,612,99,0,935,33,0
34380350,2063,1.93,635,522,75,0,778,31,0
34380360,1013,2,342,247,52,0,351,7,0
35011600,2833,2.5,634,1067,119,0,932,45,0
35011610,4043,2.19,842,1604,105,0,1391,60,0
35011620,6076,2.45,1242,2675,278,0,1807,30,0
35011630,8422,2.24,1261,3581,231,0,3224,56,0
35011640,6431,1.99,976,2312,100,0,2876,110,0
35011650,17204,2.58,3155,9202,651,0,4018,45,0
35011660,15434,2.48,2521,7862,514,0,4336,40,0
35011670,5309,2.38,1077,2518,179,0,1449,24,0
35011680,5634,2.45,1081,2739,226,0,1542,0,0
35011690,8391,2.77,1593,4571,359,0,1760,40,0
35011700,4707,2.37,1017,2123,211,0,1303,28,0
35011710,4293,2.69,914,1992,151,0,1173,11,0
35011720,5863,2.56,1399,3046,235,0,1127,5,0
35011740,3281,2.13,718,1116,127,0,1227,70,0
35011750,1965,2.15,446,602,90,0,772,52,0
35011760,5407,2.34,1127,2112,227,0,1792,113,0
35011770,2182,2.14,414,793,113,0,821,24,0
35011780,13046,2.43,1847,5854,375,0,4794,44,0
35011790,16336,2.2,2019,6830,339,0,6835,122,0
35012540,7012,2.61,1365,3591,349,0,1631,19,0
35012550,5150,2.2,1128,1966,172,0,1776,65,0
35012560,13239,2.35,1880,6220,390,0,4558,54,0
35012570,8740,2.61,1414,3621,234,0,3277,102,0
35012580,5854,1.56,591,955,73,0,4040,148,0
35012590,5337,2.07,942,1696,150,0,2455,39,0
35012600,3547,2.08,685,1278,98,0,1411,40,0
35012610,4410,2.18,818,1714,149,0,1672,11,0
35012620,6810,2.14,1055,2468,231,0,2938,74,0
35012630,7517,2.66,1521,4162,341,0,1415,21,0
35012650,19923,2.82,3042,12388,658,0,3583,51,0
35012660,9402,2.66,1846,5097,404,0,1937,21,0
35012670,4971,2.21,907,1933,143,0,1883,53,0
35012690,6157,2.26,1422,2493,252,0,1873,59,0
35012700,5394,3.29,718,3799,273,0,550,0,0
35012710,11058,2.61,2120,5711,392,0,2667,46,0
35020110,1311,2.25,396,404,79,0,406,11,0
35020310,1712,2.49,419,825,81,0,366,7,0
35020320,1267,2.42,324,480,96,0,343,5,0
35020330,1481,3.02,308,368,62,0,729,0,0
35020340,1083,2.28,318,317,50,0,376,12,0
35020350,2072,2.17,577,713,123,0,620,19,0
35020360,1171,2.29,350,425,75,0,293,18,0
35020370,1240,2.25,365,368,71,0,399,23,0
35020380,939,2.26,295,282,55,0,291,11,0
35020390,1132,2.02,245,366,49,0,385,67,0
35020400,1213,2.19,319,445,65,0,355,12,0
35020510,1059,2.01,226,363,36,0,409,13,0
35020530,2448,2.13,593,883,66,0,833,59,0
35020550,3066,2.42,755,1181,146,0,934,30,0
35020560,2621,2.06,647,872,123,0,921,42,0
35020600,1296,1.92,352,348,41,0,513,36,0
35020640,4777,2.28,1050,2016,152,0,1449,66,0
35020650,8837,2.34,1737,3786,226,0,2909,79,0
35020660,3587,2.07,762,1235,119,0,1392,49,0
35020670,2152,2.41,609,961,100,0,451,14,0
35020680,1111,2.84,322,453,70,0,249,6,0
35020690,20111,2.62,3355,10912,832,0,4770,86,0
35020700,5628,2.26,1177,2395,184,0,1748,66,0
35020710,9458,2.44,1816,4641,347,0,2532,45,0
35020720,8071,2.18,1374,2933,196,0,3364,114,0
35020730,5997,1.95,986,1903,129,0,2739,200,0
35020740,14159,2.43,2356,6483,341,0,4592,237,0
35030110,2865,2.38,718,1061,126,0,907,11,0
35030310,3327,2.18,744,1334,124,0,1070,26,0
35030320,2885,2.3,777,1042,167,0,847,18,0
35030330,979,2.11,319,281,49,0,309,13,0
35030340,687,2.02,219,188,38,0,235,5,0
35030350,836,2.07,241,253,41,0,288,5,0
35030360,1151,2.11,358,334,52,0,394,0,0
35030370,1311,2.15,382,406,74,0,428,6,0
35030380,1424,1.95,460,353,50,0,533,18,0
35030390,1450,2.12,413,463,56,0,487,23,0
35030400,2070,2.56,596,718,89,0,619,19,0
35030410,1919,2.01,630,493,86,0,664,28,0
35030420,1917,2.16,507,638,95,0,638,27,0
35030430,1011,2.36,275,373,62,0,286,0,0
35030440,713,2.05,240,192,34,0,237,0,0
35030510,1550,1.98,369,399,34,0,698,36,0
35030530,2186,2.23,477,774,63,0,818,34,0
35030550,3263,2.12,735,996,135,0,1335,34,0
35030570,8899,2.33,1751,3942,336,0,2681,139,0
35030580,4233,2.25,834,1560,148,0,1583,75,0
35030590,5215,2.32,1307,1769,211,0,1819,59,0
35030610,14947,2.48,2906,7333,596,0,3905,89,0
35030620,3289,2.51,690,1663,142,0,743,29,0
35030650,10774,2,1289,2055,186,0,7008,159,0
35030660,9249,2.52,1882,4485,321,0,2422,48,0
35030690,2383,2.71,532,1052,131,0,608,43,0
35030700,12299,2.46,1921,6268,377,0,3493,87,0
35030710,5653,2.53,919,3021,131,0,1468,49,0
35030720,9828,2.49,1523,5133,241,0,2717,97,0
35040110,2475,2.09,656,790,72,0,894,49,0
35040310,1830,2.09,506,593,65,0,609,39,0
35040320,1298,1.98,385,335,50,0,487,31,0
35040330,964,1.91,302,242,39,0,368,6,0
35040340,1254,2,355,323,61,0,483,22,0
35040350,828,1.92,245,223,28,0,313,15,0
35040360,769,2.13,218,247,32,0,263,0,0
35040370,1000,1.85,285,245,25,0,418,14,0
35040380,1177,2,330,334,53,0,440,11,0
35040390,1596,1.99,480,418,51,0,611,30,0
35040400,1356,1.84,401,301,44,0,585,20,0
35040410,763,1.92,212,199,24,0,305,21,0
35040420,1017,2.04,283,301,42,0,369,17,0
35040430,606,1.87,168,142,15,0,266,11,0
35040440,986,1.9,279,245,42,0,397,18,0
35040510,7573,2.23,1323,3178,189,0,2698,112,0
35040520,1259,2.36,286,524,38,0,370,21,0
35040530,7765,2.57,1733,3765,311,0,1823,52,0
35040540,1427,2.31,364,491,68,0,461,38,0
35040570,2373,2.13,575,885,57,0,789,47,0
35040580,1870,2.08,428,663,61,0,656,33,0
35040590,1506,2.4,434,466,81,0,494,18,0
35040600,3763,2.64,864,1777,141,0,915,29,0
35050110,1690,2.1,509,464,67,0,604,30,0
35050310,1044,2.13,301,319,62,0,343,12,0
35050320,513,1.99,150,128,31,0,198,0,0
35050330,874,2.06,248,250,48,0,315,5,0
35050340,822,1.98,228,230,32,0,318,6,0
35050350,1054,2.02,328,279,51,0,377,18,0
35050360,772,1.97,222,188,34,0,316,0,0
35050370,599,2.62,165,172,26,0,213,16,0
35050380,639,2.29,191,165,39,0,230,7,0
35050390,444,1.91,121,117,19,0,174,9,0
35050400,682,1.97,192,187,33,0,259,7,0
35050410,807,2.08,236,242,47,0,263,18,0
35050420,907,2.24,239,277,67,0,311,0,0
35050430,1183,2.16,361,345,59,0,382,35,0
35050440,871,1.99,274,223,36,0,321,8,0
35050450,921,2,270,255,33,0,342,19,0
35050510,1461,2.25,350,563,72,0,443,21,0
35050520,1559,2.13,354,519,52,0,583,37,0
35050540,2044,2.1,391,730,70,0,815,24,0
35050550,2864,2.22,580,1173,93,0,964,39,0
35050560,1817,2.41,450,707,92,0,525,34,0
35050570,3146,2.32,775,1105,102,0,1100,42,0
35050590,6529,2.58,1323,3356,266,0,1482,32,0
35060110,1212,1.99,342,341,49,0,462,8,0
35060310,1119,1.98,337,304,46,0,417,0,0
35060320,1055,2,341,284,47,0,364,12,0
35060330,1456,2.23,443,429,75,0,480,23,0
35060340,1655,2.16,480,530,102,0,512,16,0
35060350,602,1.99,170,169,20,0,228,5,0
35060360,1074,2.1,337,301,70,0,344,15,0
35060370,780,2.04,265,214,32,0,255,12,0
35060380,798,2.27,233,217,35,0,302,0,0
35060390,1183,1.91,372,278,51,0,465,5,0
35060400,1998,2.31,583,650,111,0,604,42,0
35060410,1003,1.96,320,265,48,0,352,18,0
35060420,826,2.09,256,219,40,0,292,19,0
35060430,2061,2.02,581,593,92,0,746,34,0
35060440,579,2.01,185,175,18,0,196,0,0
35060510,4604,2.27,1010,1707,166,0,1607,81,0
35060520,5285,2.37,1193,2246,160,0,1529,71,0
35060540,4618,2.4,774,2134,131,0,1497,45,0
35060580,2583,2.22,647,973,107,0,805,30,0
35310110,6276,2.29,1219,2129,285,0,2518,73,0
35310120,8805,2.51,1428,4188,261,0,2777,64,0
35310121,1545,2.32,384,550,57,0,508,22,0
35310130,2740,2.4,727,1031,156,0,754,48,0
35310320,1832,2.48,447,759,63,0,518,20,0
35310330,6285,2.21,1060,2604,194,0,2325,37,0
35310340,2161,2.78,655,802,156,0,497,20,0
35310350,2250,2.43,669,778,145,0,611,19,0
35310360,1843,2.43,539,629,132,0,503,13,0
35310370,772,2.36,238,249,48,0,215,12,0
35310380,946,2.22,288,227,38,0,379,0,0
35310390,1126,2.5,315,345,60,0,376,20,0
35310400,479,2.07,168,144,16,0,141,7,0
35310410,450,1.99,163,120,17,0,141,5,0
35320110,3840,2.34,898,1389,236,0,1204,86,0
35320310,428,1.75,116,94,0,0,190,24,0
35320320,464,2.04,132,121,26,0,176,5,0
35320330,666,1.94,188,144,37,0,283,14,0
35320340,382,1.99,103,99,19,0,152,5,0
35320350,807,2.13,228,233,44,0,281,13,0
35320360,757,1.97,197,195,38,0,298,26,0
35320370,780,2.08,208,221,45,0,280,22,0
35320380,1117,2.07,308,325,53,0,394,26,0
35320390,418,2.13,139,112,23,0,131,12,0
35320400,689,1.91,206,167,28,0,265,22,0
35330110,3774,2.31,816,1479,170,0,1218,54,0
35330310,1052,1.96,331,279,39,0,383,12,0
35330320,1702,2.15,462,510,81,0,611,20,0
35330330,1189,1.98,381,286,50,0,443,21,0
35330340,1903,2.11,597,523,80,0,666,30,0
35330350,676,1.92,224,124,30,0,285,13,0
35340110,2911,2.33,705,1069,159,0,894,49,0
35340310,931,2.04,254,254,49,0,355,13,0
35340320,1054,1.99,314,265,55,0,397,15,0
35340330,1813,2.3,473,615,73,0,595,51,0
35340340,944,2.19,253,277,43,0,350,12,0
35340350,881,2.23,253,254,68,0,287,13,0
35340360,714,2.03,201,207,34,0,258,6,0
35350110,3148,2.25,551,1187,141,0,1206,51,0
35350310,597,1.99,167,156,29,0,225,19,0
35350320,772,1.86,192,193,29,0,338,16,0
35350330,641,2.01,172,161,35,0,254,15,0
35350340,722,2.09,201,212,51,0,248,5,0
35350350,1674,2.05,433,514,65,0,618,25,0
35350360,595,1.98,151,166,30,0,228,20,0
35350370,691,1.99,206,174,28,0,265,17,0
35350380,1366,2.25,335,460,78,0,449,29,0
35350390,698,2.11,164,202,33,0,280,18,0
35350400,537,2,139,146,24,0,212,16,0
35350410,544,2.06,133,158,28,0,211,10,0
35360110,3728,2.63,752,1676,258,0,941,70,0
35360310,676,2.02,169,192,45,0,254,14,0
35360320,898,2.01,255,226,54,0,342,16,0
35360330,593,1.95,172,150,34,0,223,14,0
35360340,491,2.12,124,125,43,0,187,11,0
35360350,754,2.08,189,218,38,0,293,10,0
35360360,791,1.95,225,208,30,0,315,0,0
35360370,640,2.09,173,175,41,0,236,6,0
35360380,937,2.17,256,275,66,0,318,5,0
35360390,878,2.04,268,239,48,0,313,5,0
35360400,1090,1.97,352,274,48,0,396,6,0
35370110,5176,2.44,1144,2144,210,0,1550,76,0
35370111,3034,2.51,688,1332,124,0,834,29,0
35370310,1015,2.03,304,267,50,0,376,15,0
35370320,1178,2,338,297,37,0,473,28,0
35370330,1244,2.26,394,305,59,0,460,20,0
35370340,1171,1.95,362,289,53,0,438,29,0
35370350,1119,1.98,329,289,27,0,440,16,0
35370360,1348,1.92,431,321,41,0,522,20,0
35370370,875,1.84,263,207,31,0,358,12,0
35370380,1561,1.93,456,410,64,0,596,27,0
35370390,1140,2,322,322,52,0,419,21,0
35370400,1450,2.04,421,379,47,0,560,32,0
35370410,911,1.99,265,250,32,0,348,10,0
35370420,1044,1.95,277,287,46,0,412,18,0
35370430,1274,1.97,354,297,55,0,540,13,0
35380110,7928,2.39,1780,3352,318,0,2304,103,0
35380310,904,2.03,289,233,39,0,328,11,0
35380320,1316,2.02,358,386,66,0,482,11,0
35380330,971,2.37,247,297,56,0,351,11,0
35380340,1507,2.09,453,462,69,0,488,22,0
35380350,1167,1.87,344,283,46,0,472,13,0
35380360,1919,2.14,517,633,97,0,623,31,0
35380370,1069,1.92,320,277,31,0,406,24,0
35380380,1242,2.02,367,308,40,0,495,22,0
35380390,1038,1.95,258,278,48,0,429,23,0
35380400,1214,2.02,359,358,40,0,428,20,0
35380410,1207,1.99,338,314,46,0,467,42,0
35380420,544,1.73,151,111,14,0,251,14,0
36010510,5088,2.14,1124,1788,174,0,1834,138,0
36010520,2418,2.19,535,820,90,0,894,51,0
36010530,2226,2.02,479,681,112,0,891,55,0
36010550,3519,2.45,778,1665,152,0,850,40,0
36010560,3686,2.55,700,1861,144,0,930,7,0
36010570,5805,2.29,1038,2634,174,0,1838,46,0
36010580,2273,2.27,428,972,81,0,751,26,0
36010600,3730,2.05,825,1127,116,0,1544,86,0
36010620,2556,2.08,617,851,111,0,909,51,0
36010630,2582,2.39,581,1134,127,0,699,22,0
36010640,1434,2,327,398,21,0,630,51,0
36010650,2023,2.62,441,574,78,0,854,60,0
36010670,1749,2.08,276,493,67,0,850,49,0
36010680,4001,2.31,837,1762,144,0,1169,44,0
36010690,6833,2.5,1100,3599,242,0,1771,57,0
36010700,3837,2.73,908,1942,180,0,745,14,0
36010710,7526,2.38,1288,3351,253,0,2475,91,0
36010720,5804,2.07,874,2018,129,0,2532,207,0
36010730,6649,2.41,1285,3113,221,0,1917,43,0
36010740,2046,2.6,411,926,74,0,581,35,0
36010750,3963,2.6,749,2170,124,0,835,52,0
36010760,4202,2.37,777,1976,122,0,1192,91,0
36010770,8896,2.58,1248,4857,325,0,2312,68,0
36020110,5660,2.12,1504,1807,238,0,2006,23,0
36020310,7542,2.47,1541,3622,274,0,1955,66,0
36020320,2539,2.15,680,822,140,0,848,29,0
36020330,2615,2.11,754,742,126,0,937,26,0
36020340,1331,1.87,399,311,27,0,541,33,0
36020350,1002,1.76,295,225,10,0,436,21,0
36020360,887,1.93,250,223,16,0,334,57,0
36020510,1917,2.14,475,643,88,0,662,37,0
36020520,1387,2,315,393,73,0,571,21,0
36020530,1912,2.12,512,644,86,0,632,29,0
36020540,1738,2.14,464,534,63,0,636,23,0
36020550,2713,2.1,676,938,114,0,919,56,0
36020560,1634,2.17,441,597,56,0,499,27,0
36020570,2385,2.06,628,732,82,0,877,48,0
36020580,4826,2.45,1179,2023,166,0,1341,62,0
